Pronunciation,Syllables,Word,Frequency
IH K,IC,FORMULAIC,203777
IH K,IC,GENERIC,25464768
IH K,IC,HEMISPHERIC,288666
IH K,IC,HEROIC,1876003
IH K,IC,HISTORIC,23081656
IH K,IC,HOMERIC,180188
IH K,IC,HYPERBARIC,323299
IH K,IC,HYSTERIC,75880
IH K,IC,IONOSPHERIC,269117
IH K,IC,LYRIC,6970278
IH K,IC,MERCURIC,78174
IH K,IC,MESENTERIC,213947
IH K,IC,MESOZOIC,212766
IH K,IC,METEORIC,135202
IH K,IC,MOSAIC,4094867
IH K,IC,NUMERIC,5662908
IH K,IC,PALEOZOIC,167135
IH K,IC,PASSAIC,513787
IH K,IC,PERCHLORIC,41621
IH K,IC,PHOSPHORIC,321632
IH K,IC,PHOTOVOLTAIC,749291
IH K,IC,PREHISTORIC,1492829
IH K,IC,PROSAIC,140662
IH K,IC,PTOLEMAIC,87642
IH K,IC,RHETORIC,3214428
IH K,IC,SATIRIC,92921
IH K,IC,SOPHOMORIC,55682
IH K,IC,STOIC,272080
IH K,IC,STRATOSPHERIC,372185
IH K,IC,SULFURIC,378524
IH K,IC,TURMERIC,335516
IH K,IC,URIC,246402
IH K,IC,VAMPIRIC,85057
IH K,ICK,BRODERICK,627394
IH K,ICK,LIMERICK,2464711
IH K,ICK,MAVERICK,1738027
IH K,EK,DEREK,6266654
IH K,ICH,EMMERICH,180923
IH K,ICH,ERICH,1034970
IH K,ICH,ZURICH,3360140
IH K,IK,ERIK,5319084
IH K,IK,RURIK,27358
IH K,HIC,PYRRHIC,43397
L AA R M,LARM,ALARM,17059844
L AE S,LAS,ALAS,2321771
L AE S,LAS,ALASKA,31388580
L AE S,LAS,ALASKAN,2083811
L AE S,LAS,ELASTIC,4265135
L AE S,LAS,ELASTICITY,1323328
L AE S,LAS,ELASTOMER,366082
L AE S,LAS,EVERLASTING,1630054
L AE S,LAS,INELASTIC,449589
L AE S,LAS,INTERSCHOLASTIC,197484
L AE S,LAS,LASCAUX,55343
L AE S,LAS,LASKER,123252
L AE S,LAS,LASTER,68416
L AE S,LAS,LASTING,6487026
L AE S,LAS,PILASTER,26332
L AE S,LAS,PULASKI,1369398
L AE S,LAS,SCHOLASTIC,2190315
L AE S,LASS,LASS,668332
L AE S,LAST,LASTINGLY,16277
L AE S,LAST,LASTLY,1996311
T EH R,TAIR,ALASTAIR,768187
T EH R,TAR,ANTARES,436118
T EH R,TAR,AUTHORITARIAN,809504
T EH R,TAR,COMMENTARIES,2372211
T EH R,TAR,COMMENTARY,15903623
T EH R,TAR,DEPOSITARY,417344
T EH R,TAR,DIETARY,6988904
T EH R,TAR,DIGNITARIES,360017
T EH R,TAR,DIGNITARY,67268
T EH R,TAR,EGALITARIAN,347528
T EH R,TAR,FRAGMENTARY,231965
T EH R,TAR,HEREDITARY,1191152
T EH R,TAR,HUMANITARIAN,5621464
T EH R,TAR,INTERPLANETARY,345830
T EH R,TAR,INVOLUNTARY,1284621
T EH R,TAR,LIBERTARIAN,2081230
T EH R,TAR,MILITARIES,150569
T EH R,TAR,MILITARILY,332344
T EH R,TAR,MILITARY,71229404
T EH R,TAR,MOMENTARILY,580030
T EH R,TAR,MOMENTARY,665271
T EH R,TAR,MONETARY,8524903
T EH R,TAR,ONTARIO,35233760
T EH R,TAR,PARAMILITARY,564112
T EH R,TAR,PARLIAMENTARIAN,242048
T EH R,TAR,PITUITARY,1282102
T EH R,TAR,PLANETARIUM,758569
T EH R,TAR,PLANETARY,3681473
T EH R,TAR,PROLETARIAN,223686
T EH R,TAR,PROLETARIAT,410402
T EH R,TAR,PROPRIETARY,8104058
T EH R,TAR,SALUTARY,153239
T EH R,TAR,SANITARY,3137434
T EH R,TAR,SECRETARIAL,2095099
T EH R,TAR,SECRETARIAT,5585386
T EH R,TAR,SECRETARY,46013973
T EH R,TAR,SEDENTARY,439797
T EH R,TAR,SOLITARY,1632552
T EH R,TAR,TARA,3831476
T EH R,TAR,TARIFF,5858045
T EH R,TAR,TARO,408233
T EH R,TAR,TOTALITARIAN,593878
T EH R,TAR,TRIBUTARIES,803547
T EH R,TAR,TRIBUTARY,835802
T EH R,TAR,UNDERSECRETARY,300982
T EH R,TAR,UNITARIAN,944278
T EH R,TAR,UNITARY,1233534
T EH R,TAR,UNSANITARY,111967
T EH R,TAR,UTILITARIAN,447151
T EH R,TAR,VEGETARIAN,6084997
T EH R,TAR,VOLUNTARILY,2517597
T EH R,TAR,VOLUNTARY,11671298
T EH R,STAIRE,ASTAIRE,290159
T EH R,TER,AUSTERITY,215350
T EH R,TER,CEMETERIES,2389792
T EH R,TER,CEMETERY,10799517
T EH R,TER,DEXTERITY,699921
T EH R,TER,DYSENTERY,231304
T EH R,TER,ESOTERIC,1107813
T EH R,TER,HYSTERIA,752923
T EH R,TER,HYSTERIC,75880
T EH R,TER,HYSTERICAL,720682
T EH R,TER,HYSTERICS,85668
T EH R,TER,MESENTERIC,213947
T EH R,TER,MONASTERY,2031139
T EH R,TER,MONTERO,466985
T EH R,TER,POSTERITY,502409
T EH R,TER,QUINTERO,179131
T EH R,TER,TERENCE,1204083
T EH R,TER,TERIYAKI,327807
T EH R,AR,BUDGETARY,1993701
T EH R,AR,COMETARY,122464
T EH R,STER,CORTICOSTEROID,303520
T EH R,TERR,EXTRATERRITORIAL,121409
T EH R,TERR,INTERROGATE,243800
T EH R,TERR,INTERROGATED,318836
T EH R,TERR,INTERROGATING,153832
T EH R,TERR,INTERROGATION,1264580
T EH R,TERR,INTERROGATOR,186622
T EH R,TERR,INTERROGATORIES,267681
T EH R,TERR,INTERROGATORY,107820
T EH R,TERR,TERRA,3747696
T EH R,TERR,TERRACED,610317
T EH R,TERR,TERREL,36626
T EH R,TERR,TERRENCE,838249
T EH R,TERR,TERRI,3137162
T EH R,TERR,TERRIBLE,8610277
T EH R,TERR,TERRIBLY,1969093
T EH R,TERR,TERRIER,4448988
T EH R,TERR,TERRIFIED,1048887
T EH R,TERR,TERRIFY,98104
T EH R,TERR,TERRIFYING,1064336
T EH R,TERR,TERRITORIAL,3387028
T EH R,TERR,TERRITORIALLY,34613
T EH R,TERR,TERRITORY,21963698
T EH R,TERR,TERROR,11975502
T EH R,TERR,TERRORIST,10647080
T EH R,TERR,TERRORISTIC,62668
T EH R,TERR,TERRORIZE,168726
T EH R,TERR,TERRORIZED,187039
T EH R,TERR,TERRORIZING,152400
T EH R,TERR,TERRY,13981773
T EH R,TAIRE,SOLITAIRE,3526423
T EH R,TAIRE,VOLTAIRE,723215
T EH R,TARR,TARRY,243850
T EH R,TEAR,TEAR,5605530
T EH R,TEAR,TEARING,1334273
AE L,AL,ALBA,3128968
AE L,AL,ALBACORE,166430
AE L,AL,ALBANIA,6491835
AE L,AL,ALBANIAN,3658803
AE L,AL,ALBATROSS,553191
AE L,AL,ALBERT,13040324
AE L,AL,ALBERTA,15407660
AE L,AL,ALBERTINE,130562
AE L,AL,ALBERTO,2230679
AE L,AL,ALBERTVILLE,210309
AE L,AL,ALBIN,244455
AE L,AL,ALBINO,464045
AE L,AL,ALBION,2348149
AE L,AL,ALBUM,77914316
AE L,AL,ALBUMIN,843629
AE L,AL,ALBUQUERQUE,7820786
AE L,AL,ALBURY,524188
AE L,AL,ALCATRAZ,505100
AE L,AL,ALCHEMIST,1262419
AE L,AL,ALCHEMY,1843900
AE L,AL,ALCOA,671251
AE L,AL,ALCOHOL,25061615
AE L,AL,ALCOHOLIC,3947219
AE L,AL,ALCOTT,275341
AE L,AL,ALCOVE,304771
AE L,AL,ALDEBARAN,46911
AE L,AL,ALFALFA,1059530
AE L,AL,ALFIE,486328
AE L,AL,ALFONSO,902737
AE L,AL,ALFRED,7683998
AE L,AL,ALFREDO,985191
AE L,AL,ALGAE,2068644
AE L,AL,ALGAL,510781
AE L,AL,ALGEBRA,6837784
AE L,AL,ALGEBRAIC,2262216
AE L,AL,ALGER,479286
AE L,AL,ALGERIA,6407167
AE L,AL,ALGERIAN,784119
AE L,AL,ALGERNON,193570
AE L,AL,ALGIERS,497778
AE L,AL,ALGOL,162346
AE L,AL,ALGOMA,287840
AE L,AL,ALGONQUIAN,55049
AE L,AL,ALGONQUIN,786386
AE L,AL,ALGY,16433
AE L,AL,ALHAMBRA,764577
AE L,AL,ALKALI,686657
AE L,AL,ALKALINE,3382714
AE L,AL,ALKALINITY,307166
AE L,AL,ALKALOID,149347
AE L,AL,ALKENE,52391
AE L,AL,ALPACA,852363
AE L,AL,ALPHA,27832836
AE L,AL,ALPHABET,4562325
AE L,AL,ALPHABETIC,949640
AE L,AL,ALPHABETICAL,11717970
AE L,AL,ALPHABETIZE,59926
AE L,AL,ALPHABETIZED,205070
AE L,AL,ALPHABETIZING,18934
AE L,AL,ALPHANUMERIC,779429
AE L,AL,ALPHONSE,362084
AE L,AL,ALPHONSO,138728
AE L,AL,ALPINE,7144035
AE L,AL,ALSACE,640974
AE L,AL,ALSATIAN,91381
AE L,AL,ALSIP,163732
AE L,AL,ALTAI,150409
AE L,AL,ALTAIC,49841
AE L,AL,ALTHEA,206081
AE L,AL,ALTIMETER,520696
AE L,AL,ALTIMETRY,120412
AE L,AL,ALTIPLANO,62024
AE L,AL,ALTITUDE,4582981
AE L,AL,ALTO,6380149
AE L,AL,ALTOONA,845982
AE L,AL,ALTUS,375736
AE L,AL,ALVA,582873
AE L,AL,ALVAH,39149
AE L,AL,ALVAN,32140
AE L,AL,ALVARADO,489844
AE L,AL,ALVEOLAR,528752
AE L,AL,ALVIN,2232995
AE L,AL,ALVINA,45691
AE L,AL,CHAPARRAL,535132
AE L,AL,CORRAL,774830
AE L,AL,HERALDIC,242909
AE L,ALE,CHORALE,442301
AE L,ALE,MORALE,1709786
AA L,AL,ALBAN,440158
AA L,AL,ALBANESE,132627
AA L,AL,ALBERGO,469345
AA L,AL,ALBERTI,148905
AA L,AL,ALBERTINA,71268
AA L,AL,ALBINA,63356
AA L,AL,ALCAZAR,170104
AA L,AL,ALDA,279212
AA L,AL,ALDEN,941109
AA L,AL,ALDIS,37547
AA L,AL,ALDO,781330
AA L,AL,ALDOUS,315515
AA L,AL,ALDUS,75491
AA L,AL,ALFIERI,49571
AA L,AL,ALGAR,44407
AA L,AL,ALKERMES,26989
AA L,AL,ALMA,3221079
AA L,AL,ALMADA,53644
AA L,AL,ALMANAC,3370384
AA L,AL,ALMERIA,839372
AA L,AL,ALMIRA,121008
AA L,AL,ALMON,73918
AA L,AL,ALTA,2950434
AA L,AL,ALTADENA,168930
AA L,AL,ALTAMIRA,112152
AA L,AL,ALTERCATION,312840
AA L,AL,ALTURAS,166682
AA L,AL,ALVINO,15201
AA L,AL,ALVIS,145065
AA L,AL,PERALTA,320165
AA L,AL,RYAL,23332
AO L,AL,ALBANY,11108457
AO L,AL,ALBEIT,2482233
AO L,AL,ALBEN,352565
AO L,AL,ALBRECHT,751185
AO L,AL,ALDER,972850
AO L,AL,ALDERMAN,878712
AO L,AL,ALDRICH,1121843
AO L,AL,ALDRIN,196105
AO L,AL,ALMIGHTY,1780004
AO L,AL,ALMOST,66395121
AO L,AL,ALSO,616829742
AO L,AL,ALTAR,2627835
AO L,AL,ALTARPIECE,58140
AO L,AL,ALTAVISTA,2097647
AO L,AL,ALTAY,43686
AO L,AL,ALTER,7831337
AO L,AL,ALTERATION,2846655
AO L,AL,ALTERNATE,12846709
AO L,AL,ALTERNATED,169249
AO L,AL,ALTERNATELY,926120
AO L,AL,ALTERNATING,1842467
AO L,AL,ALTERNATION,288969
AO L,AL,ALTERNATIVE,55502123
AO L,AL,ALTERNATIVELY,5469870
AO L,AL,ALTERNATOR,807829
AO L,AL,ALTHOUGH,79579407
AO L,AL,ALTOGETHER,4070166
AO L,AL,ALTON,1894033
AO L,AL,ALTRUISTIC,294746
AO L,AL,MONTREAL,12310310
AO L,ALL,ALL,2022459848
AO L,ALL,COVERALL,186177
AO L,ALL,OVERALL,78992643
AO L,OL,CHOLESTEROL,8620700
AO L,OL,KAROL,390229
T R AA S,TROSS,ALBATROSS,553191
T R AA S,TRA,INTRASTATE,501739
IH T,IT,ALBEIT,2482233
IH T,IT,JESUIT,938697
IH T,ETT,BARRETT,3795271
IH T,ETT,GARRETT,3442758
IH T,ETT,HEWETT,223779
IH T,ETT,JEWETT,421962
IH T,ETT,PREWETT,20710
IH T,ET,CARTERET,347970
IH T,ATE,DISPARATE,1276596
IH T,ATE,INAPPROPRIATE,7854984
IH T,ATE,INTERMEDIATE,13162056
IH T,ATE,INVIGORATE,147816
IH T,ATE,MULTIVARIATE,1235305
IH T,ITE,FAVORITE,61781016
IH T,ITE,FAVOURITE,24206461
IH T,ITT,HEWITT,3496429
IH T,ITT,PREWITT,132348
IH T,ITT,PRUITT,382736
IH T,WETT,JOWETT,111596
T IY N,TINE,ALBERTINE,130562
T IY N,TINE,AUGUSTINE,3106191
T IY N,TINE,ELEPHANTINE,52015
T IY N,TINE,ERNESTINE,151885
T IY N,TINE,FLORENTINE,512090
T IY N,TINE,GELATINE,126173
T IY N,TINE,GUILLOTINE,307824
T IY N,TINE,LIBERTINE,232342
T IY N,TINE,MUSCATINE,314297
T IY N,TINE,NICOTINE,1853123
T IY N,TINE,PRISTINE,1707017
T IY N,TINE,QUARANTINE,1553168
T IY N,TINE,ROUTINE,12437176
T IY N,TINE,SUBROUTINE,1754112
T IY N,TENE,CAROTENE,652203
T IY N,GHTEEN,EIGHTEEN,3094087
T IY N,STEIN,EPSTEIN,1803579
T IY N,STEIN,HOLSTEIN,664959
T IY N,STEIN,RUBINSTEIN,542826
T IY N,TEEN,FIFTEEN,6252259
T IY N,TEEN,OSTEEN,158076
T IY N,TEEN,SEVENTEEN,2168961
T IY N,TEEN,TEEN,176301486
T IY N,TEEN,TEENSY,65753
T IY N,TEEN,THIRTEEN,3267766
T IY N,TIN,KONSTANTIN,429885
T IY N,TEIN,LIPOPROTEIN,758600
T IY N,TEIN,PROTEIN,53253798
T IY N,STEEN,MANGOSTEEN,253061
T IY N,EEN,VELVETEEN,209792
T V IH L,VILLE,ALBERTVILLE,210309
T V IH L,VILLE,PLEASANTVILLE,386261
T V IH L,VILLE,PRATTVILLE,164292
T V IH L,TTVILLE,FAYETTEVILLE,2777073
B IH N,BIN,ALBIN,244455
B IH N,BIN,AUBIN,187571
B IH N,BIN,BIN,57076312
B IH N,BIN,CABINDA,51587
B IH N,BIN,HARBIN,381708
B IH N,BIN,HARBINGER,420114
B IH N,BIN,SABIN,371546
B IH N,BEEN,BEEN,575019382
B IH N,BBIN,DOBBIN,142688
B IH N,YN,ROBYN,1370570
B R EH K T,BRECHT,ALBRECHT,751185
B R EH K T,BRECHT,BRECHT,314207
B AH M,BUM,ALBUM,77914316
B AH M,BUM,BUM,1523602
B AH M,BUM,BUMBLE,853616
B AH M,BUM,BUMBLEBEE,286466
B AH M,BUM,BUMPER,5888291
B AH M,BUM,BUMPY,692057
T R AE Z,TRAZ,ALCATRAZ,505100
Z AA R,ZAR,ALCAZAR,170104
Z AA R,ZAR,BAZAR,365968
Z AA R,ZAR,CATANZARO,81137
Z AA R,ZAR,MIZAR,72923
Z AA R,ZAR,SALAZAR,670929
Z AA R,ZAR,ZARAGOZA,702892
Z AA R,ZAR,ZARIA,36273
Z AA R,ZAAR,BAZAAR,1802544
Z AA R,ZARRE,BIZARRE,7965108
Z AA R,SAR,CESARE,384154
Z AA R,SAR,ROSARIA,23349
Z AA R,CZAR,CZAR,553393
Z AA R,CZAR,CZARIST,43141
Z AA R,ZARR,PIZARRO,127820
Z AA R,TSAR,TSAR,457529
K EH,CHE,ALCHEMIST,1262419
K EH,CHE,BIOCHEMIST,171190
K EH,CHE,CHEMIST,2059417
K EH,CHE,ISCHEMIA,862690
K EH,CHE,ISCHEMIC,846688
K EH,CHEM,BIOCHEMICAL,2493892
K EH,CHEM,BIOCHEMISTRY,4443075
K EH,CHEM,CHEMICAL,39891285
K EH,CHEM,ELECTROCHEMICAL,766527
K EH,CHEM,GEOCHEMISTRY,623273
K EH,CHEM,PETROCHEMICAL,791555
K EH,CHEM,PHOTOCHEMICAL,270854
K EH,EN,BUCHENWALD,58375
K EH,SKEL,EXOSKELETON,79791
K EH,QUE,JACQUETTA,14628
K EH,KE,KEFAUVER,23741
K EH,KE,KELLER,3434912
K EH,KE,KELLIE,423992
K EH,KE,KELLOGG,1793540
K EH,KE,KELLY,30510238
K EH,KE,KENAF,46083
K EH,KE,KENNEDY,12494982
K EH,KE,KENNEL,1954777
K EH,KE,KENNELLY,96402
K EH,KE,KENNER,701601
K EH,KE,KENNING,58282
K EH,KE,KENNY,6065528
K EH,KE,KESSELRING,23976
K EH,KE,KETTERING,1024039
K EH,KE,KETTLE,2341770
K EH,KE,MCKENNA,1269806
K EH,KE,RATHSKELLER,14537
K EH,KEG,KEGLER,24199
K EH,KEN,KENILWORTH,671793
K EH,KEN,KENYA,12839981
K EH,KEP,KEPLER,744696
K EH,KES,KESWICK,627236
K EH,KETCH,KETCHIKAN,539778
K EH,KETCH,KETCHUP,690926
K EH,KEV,KEVIN,24511652
K EH,HEN,MCHENRY,820692
K EH,SCHED,RESCHEDULE,328522
K EH,SCHED,RESCHEDULED,611319
K EH,SCHED,RESCHEDULING,236996
K EH,SCHED,UNSCHEDULED,474623
K AA K,COCK,ALCOCK,181430
K AA K,COCK,COCK,37573028
K AA K,KOK,BANGKOK,8318647
K AA K,CAULK,CAULK,245944
HH AA L,HOL,ALCOHOL,25061615
K AA T,COTT,ALCOTT,275341
K AA T,COTT,BOYCOTT,2267945
K AA T,COTT,ENDICOTT,420207
K AA T,COTT,PRESCOTT,2350984
K AA T,COTT,WALCOTT,369202
K AA T,COT,APRICOT,1372632
K AA T,COT,ASCOT,888745
K AA T,COT,COT,1811236
K AA T,CAUGHT,CAUGHT,17749748
K AA T,KHAT,KHAT,75844
K AA T,SCOT,PENOBSCOT,336302
K OW V,COVE,ALCOVE,304771
K OW V,COVE,COVE,5868737
D IH S,DIS,ALDIS,37547
D IH S,DIS,DIS,7141885
D IH S,DIS,DISBARMENT,58798
D IH S,DIS,DISBELIEF,840992
D IH S,DIS,DISBELIEVE,138705
D IH S,DIS,DISBELIEVING,64252
D IH S,DIS,DISBURSED,572222
D IH S,DIS,DISBURSEMENT,1004750
D IH S,DIS,DISBURSING,167258
D IH S,DIS,DISCLAIMER,52917604
D IH S,DIS,DISCLOSING,976980
D IH S,DIS,DISCLOSURE,15072865
D IH S,DIS,DISCO,7067687
D IH S,DIS,DISCOGRAPHY,3493008
D IH S,DIS,DISCOLOR,109020
D IH S,DIS,DISCOLORATION,418760
D IH S,DIS,DISCOMBOBULATED,34613
D IH S,DIS,DISCONNECT,2407528
D IH S,DIS,DISCONNECTED,1765840
D IH S,DIS,DISCONNECTION,462661
D IH S,DIS,DISCONTENTED,109099
D IH S,DIS,DISCONTINUANCE,326987
D IH S,DIS,DISCONTINUATION,507188
D IH S,DIS,DISCONTINUE,1276606
D IH S,DIS,DISCONTINUED,4589346
D IH S,DIS,DISCONTINUING,345783
D IH S,DIS,DISCONTINUITY,886807
D IH S,DIS,DISCOTHEQUE,175301
D IH S,DIS,DISCOUNTABLE,13083
D IH S,DIS,DISCOUNTER,104474
D IH S,DIS,DISCOURAGE,1584422
D IH S,DIS,DISCOURAGED,1441752
D IH S,DIS,DISCOURAGEMENT,171720
D IH S,DIS,DISCOURAGING,564172
D IH S,DIS,DISCOVER,25852541
D IH S,DIS,DISCOVERABLE,100145
D IH S,DIS,DISCOVERER,373781
D IH S,DIS,DISCOVERIES,3166453
D IH S,DIS,DISCOVERY,22709821
D IH S,DIS,DISCREDIT,562526
D IH S,DIS,DISCREET,3245038
D IH S,DIS,DISCREETLY,399029
D IH S,DIS,DISCREPANCY,1394502
D IH S,DIS,DISCRETION,8911298
D IH S,DIS,DISCRETIONARY,2221521
D IH S,DIS,DISCRIMINATE,1659114
D IH S,DIS,DISCRIMINATED,642954
D IH S,DIS,DISCRIMINATING,838711
D IH S,DIS,DISCRIMINATION,13237807
D IH S,DIS,DISCRIMINATIVE,111176
D IH S,DIS,DISCRIMINATORY,1949265
D IH S,DIS,DISCURSIVE,298466
D IH S,DIS,DISCUS,922127
D IH S,DIS,DISCUSSION,111973466
D IH S,DIS,DISDAIN,544536
D IH S,DIS,DISDAINFUL,96964
D IH S,DIS,DISGORGED,19062
D IH S,DIS,DISGORGEMENT,63665
D IH S,DIS,DISGRACED,305056
D IH S,DIS,DISGRACEFUL,394602
D IH S,DIS,DISGUISED,901508
D IH S,DIS,DISGUISING,119761
D IH S,DIS,DISGUSTING,1363181
D IH S,DIS,DISJOINTED,267308
D IH S,DIS,DISPARAGING,177711
D IH S,DIS,DISPARAGINGLY,28356
D IH S,DIS,DISPARATE,1276596
D IH S,DIS,DISPARITY,1078617
D IH S,DIS,DISPASSIONATE,138978
D IH S,DIS,DISPASSIONATELY,46992
D IH S,DIS,DISPATCHER,938150
D IH S,DIS,DISPEL,476163
D IH S,DIS,DISPELLED,161982
D IH S,DIS,DISPELLING,162714
D IH S,DIS,DISPENSABLE,79135
D IH S,DIS,DISPENSARY,226275
D IH S,DIS,DISPENSATION,382600
D IH S,DIS,DISPENSED,793001
D IH S,DIS,DISPENSER,2143467
D IH S,DIS,DISPENSING,1882818
D IH S,DIS,DISPERSED,1661192
D IH S,DIS,DISPERSING,224643
D IH S,DIS,DISPERSION,2770698
D IH S,DIS,DISPERSIVE,218024
D IH S,DIS,DISPIRITED,51085
D IH S,DIS,DISPLACED,3072839
D IH S,DIS,DISPLACEMENT,3448688
D IH S,DIS,DISPLACING,248421
D IH S,DIS,DISPLAYED,29751963
D IH S,DIS,DISPLEASED,257790
D IH S,DIS,DISPLEASURE,355303
D IH S,DIS,DISPOSABLE,3752005
D IH S,DIS,DISPOSAL,11693072
D IH S,DIS,DISPOSED,2952327
D IH S,DIS,DISPOSER,130559
D IH S,DIS,DISPOSING,668877
D IH S,DIS,DISPOSITION,5717084
D IH S,DIS,DISPOSSESS,27639
D IH S,DIS,DISPOSSESSED,196370
D IH S,DIS,DISPROPORTIONATE,884241
D IH S,DIS,DISPROPORTIONATELY,659439
D IH S,DIS,DISPROVED,142801
D IH S,DIS,DISPUTABLE,42987
D IH S,DIS,DISPUTATION,106352
D IH S,DIS,DISPUTE,11164678
D IH S,DIS,DISPUTED,1950655
D IH S,DIS,DISPUTING,298406
D IH S,DIS,DISQUALIFICATION,785928
D IH S,DIS,DISQUALIFIED,956438
D IH S,DIS,DISQUALIFY,377711
D IH S,DIS,DISQUALIFYING,155359
D IH S,DIS,DISQUIET,111998
D IH S,DIS,DISQUIETING,110585
D IH S,DIS,DISTAL,1171371
D IH S,DIS,DISTANCE,59651113
D IH S,DIS,DISTANCED,178454
D IH S,DIS,DISTANCING,160362
D IH S,DIS,DISTANT,5843044
D IH S,DIS,DISTASTEFUL,270773
D IH S,DIS,DISTEMPER,149975
D IH S,DIS,DISTENDED,98934
D IH S,DIS,DISTILLATION,725410
D IH S,DIS,DISTILLED,1161329
D IH S,DIS,DISTILLER,292904
D IH S,DIS,DISTILLERY,446918
D IH S,DIS,DISTINCT,10323958
D IH S,DIS,DISTINCTION,6847512
D IH S,DIS,DISTINCTIVE,4972660
D IH S,DIS,DISTINCTIVELY,270750
D IH S,DIS,DISTINCTIVENESS,221435
D IH S,DIS,DISTINCTLY,1341851
D IH S,DIS,DISTINGUISH,4846365
D IH S,DIS,DISTINGUISHABLE,455792
D IH S,DIS,DISTINGUISHED,7819407
D IH S,DIS,DISTINGUISHING,1612685
D IH S,DIS,DISTORTED,1748105
D IH S,DIS,DISTORTION,4818028
D IH S,DIS,DISTRACTED,1226846
D IH S,DIS,DISTRACTION,1230299
D IH S,DIS,DISTRAUGHT,308779
D IH S,DIS,DISTRESSED,1611230
D IH S,DIS,DISTRESSINGLY,30794
D IH S,DIS,DISTRIBUTE,8678754
D IH S,DIS,DISTRIBUTED,28094905
D IH S,DIS,DISTRIBUTING,3460996
D IH S,DIS,DISTRIBUTION,66074142
D IH S,DIS,DISTRIBUTIVE,484820
D IH S,DIS,DISTRIBUTOR,11002174
D IH S,DIS,DISTRIBUTORSHIP,144022
D IH S,DIS,DISTRICT,101325723
D IH S,DIS,DISTRUSTFUL,81980
D IH S,DIS,DISTURB,1228732
D IH S,DIS,DISTURBANCE,2802921
D IH S,DIS,DISTURBED,7332357
D IH S,DIS,DISTURBING,3293698
D IH S,DIS,INDISCREET,72179
D IH S,DIS,INDISCRETION,113009
D IH S,DIS,INDISCRIMINATE,362105
D IH S,DIS,INDISCRIMINATELY,235102
D IH S,DIS,INDISPENSABLE,1820574
D IH S,DIS,INDISPUTABLE,239719
D IH S,DIS,INDISPUTABLY,105474
D IH S,DIS,INDISTINCT,195751
D IH S,DIS,INDISTINGUISHABLE,627287
D IH S,DIS,NONDISCRIMINATION,534079
D IH S,DIS,NONDISCRIMINATORY,196082
D IH S,DIS,PREDISPOSE,138607
D IH S,DIS,PREDISPOSITION,374899
D IH S,DIS,PROPAGANDISTIC,33615
D IH S,DIS,REDISCOVER,359243
D IH S,DIS,REDISPLAY,114828
D IH S,DIS,REDISTRIBUTE,3092057
D IH S,DIS,REDISTRIBUTED,2435259
D IH S,DIS,REDISTRIBUTING,275077
D IH S,DIS,REDISTRIBUTION,2480798
D IH S,DIS,SADISTIC,471896
D IH S,DIS,UNDISCLOSED,839542
D IH S,DIS,UNDISCOVERED,819328
D IH S,DIS,UNDISGUISED,45176
D IH S,DIS,UNDISPUTED,707158
D IH S,DIS,UNDISTINGUISHED,62101
D IH S,DIS,UNDISTRIBUTED,319804
D IH S,DIS,UNDISTURBED,628268
D IH S,DUS,ALDUS,75491
D IH S,ICE,BODICE,499917
D IH S,DE,DESCRIBABLE,36522
D IH S,DE,DESCRIBE,24616555
D IH S,DE,DESCRIBED,44905064
D IH S,DE,DESCRIBING,7620342
D IH S,DE,DESCRIPTION,196301245
D IH S,DE,DESCRIPTIVE,4063561
D IH S,DE,DESPAIR,2379553
D IH S,DE,DESPAIRING,162725
D IH S,DE,DESPISE,743347
D IH S,DE,DESPISED,550781
D IH S,DE,DESPISING,63943
D IH S,DE,DESPITE,28148989
D IH S,DE,DESPONDENCY,85909
D IH S,DE,DESPONDENT,122530
D IH S,DE,DESTROY,9811516
D IH S,DE,DESTROYER,1378814
D IH S,DE,DESTRUCT,296592
D IH S,DE,DESTRUCTION,12453758
D IH S,DE,DESTRUCTIVE,3190670
D IH S,DE,DESTRUCTIVENESS,81644
D IH S,DE,INDESCRIBABLE,250954
D IH S,DE,NONDESCRIPT,133052
D IH S,DES,DESPICABLE,360684
D IH S,DES,DESPOTIC,178773
D IH S,DYS,DYSPEPTIC,41869
D IH S,DYS,DYSTROPHY,802482
D IH S,DYSP,DYSPNEA,210184
D IH S,YS,GLADYS,1128937
D IH S,DI,KURDISTAN,698815
D IH S,DICE,PREJUDICE,4713477
D AH S,DOUS,ALDOUS,315515
D AH S,DOUS,HAZARDOUS,11095147
D AH S,DOUS,HORRENDOUS,514498
D AH S,DOUS,STUPENDOUS,537480
D AH S,DOUS,TREMENDOUS,6136813
D AH S,DUS,DUSTER,519771
D AH S,DUS,DUSTIN,1733142
D AH S,DUS,DUSTING,473535
D AH S,DUS,DUSTY,2339959
D AH S,DUS,EXODUS,3254740
D AH S,DUS,GRADUS,26510
D AH S,DUS,INDUS,954407
D AH S,DUS,INDUSTRIAL,65921648
D AH S,DUS,INDUSTRIALIST,174053
D AH S,DUS,INDUSTRIALIZATION,573050
D AH S,DUS,INDUSTRIALIZE,23405
D AH S,DUS,INDUSTRIALIZED,999879
D AH S,DUS,INDUSTRIALIZING,56824
D AH S,DUS,INDUSTRIALLY,136088
D AH S,DUS,INDUSTRIALS,349616
